tf	target	weight
b2706	b3115	75.43
b0889	b1602	75.333
b3190	b0171	75.275
b4113	b4114	75.241
b4357	b1498	75.228
b1891	b1083	75.212
b3067	b1321	75.21
b4043	b4059	75.184
b1712	b3103	75.155
b2805	b2800	75.141
b1512	b4227	75.136
b3555	b1784	75.122
b3202	b2926	75.118
b1506	b2626	75.114
b3555	b0812	75.101
b4205	b3615	75.095
b1892	b1926	75.089
b3067	b0439	75.071
b1658	b0337	74.925
b3842	b2559	74.906
b3422	b3394	74.879
b2409	b2647	74.816
b3753	b3750	74.814
b1658	b0336	74.764
b1712	b2417	74.763
b3555	b3012	74.757
b2537	b0221	74.756
b4299	b2875	74.748
b3934	b3752	74.741
b1987	b1919	74.738
b2805	b2803	74.736
b1853	b1621	74.647
b4205	b3048	74.527
b1526	b1525	74.522
b4118	b2869	74.482
b3094	b3129	74.424
b2537	b3995	74.408
b3897	b0035	74.39
b4292	b2211	74.39
b4000	b1809	74.375
b2220	b2869	74.317
b3555	b0384	74.232
b4299	b2869	74.224
b1987	b1917	74.214
b3556	b1557	74.206
b3520	b3721	74.192
b3190	b3703	74.153
b1922	b1891	74.137
b3512	b1661	74.132
b3905	b2917	74.119
b0487	b3514	74.113
b4366	b4615	74.097
b1040	b0751	74.066
b4539	b3094	74.031
b3954	b0689	74
b3555	b4269	73.993
b3555	b2809	73.954
b1712	b1268	73.942
b1422	b1297	73.871
b4299	b2877	73.816
b3555	b1957	73.803
b2491	b2222	73.797
b3973	b4150	73.721
b3357	b2288	73.708
b2079	b2078	73.696
b1071	b1891	73.689
b2805	b2876	73.659
b3022	b4550	73.656
b4299	b4267	73.652
b2869	b4512	73.642
b4299	b2876	73.639
b4116	b4079	73.614
b3897	b3137	73.571
b3022	b3293	73.536
b4000	b0440	73.517
b0676	b0098	73.514
b2220	b2877	73.5
b3119	b4586	73.445
b3418	b1594	73.398
b3604	b0268	73.382
b1299	b1020	73.378
b2706	b3116	73.339
b3905	b4029	73.317
b1214	b1209	73.317
b0346	b0349	73.307
b3202	b2925	73.287
b3067	b3178	73.242
b3842	b3183	73.23
b3711	b4029	73.222
b3516	b1661	73.196
b3202	b3919	73.192
b2869	b4299	73.184
b2531	b2523	73.153
b3210	b3209	73.11
b3067	b3686	73.091
b3520	b4526	73.089
b4182	b4183	73.061
b0272	b0243	73.044
b3188	b4011	73.024
b1658	b0032	73.014
b3934	b3750	72.997
b3961	b2914	72.956
b2980	b2341	72.94
b3711	b2918	72.934
b1922	b0765	72.926
b0435	b4214	72.861
b0603	b0141	72.805
b1735	b1737	72.799
b3783	b2828	72.798
b0768	b0646	72.785
b2805	b4188	72.723
b0208	b0209	72.649
b3961	b3964	72.63
b1594	b3418	72.616
b2856	b3120	72.593
b1526	b0709	72.543
b1563	b0119	72.509
b2561	b4281	72.48
b1739	b3555	72.475
b4300	b4565	72.445
b3555	b1678	72.41
b2248	b1616	72.396
b1071	b1937	72.381
b0294	b0135	72.358
b4102	b4249	72.348
b1564	b0225	72.343
b1563	b2631	72.327
b1339	b1338	72.268
b2017	b0956	72.204
b3188	b4626	72.133
b1658	b4064	72.068
b3190	b3611	72.058
b4102	b2983	72.056
b3188	b4274	72.056
b2220	b4118	72.009
b2531	b3414	72.006
b4000	b0565	71.988
b4212	b4211	71.984
b1799	b2805	71.975
b3585	b4652	71.9
b2980	b1297	71.844
b2707	b3225	71.802
b2017	b4550	71.758
b4118	b4189	71.735
b3119	b2854	71.733
b0375	b0139	71.717
b4366	b3520	71.674
b4102	b3329	71.667
b4124	b4125	71.634
b3555	b3099	71.629
b2079	b2074	71.607
b1739	b1725	71.574
b0768	b0533	71.566
b3783	b3705	71.556
b4118	b4188	71.531
b2856	b4462	71.45
b0080	b4498	71.426
b1071	b0764	71.406
b3555	b3530	71.383
b3022	b0119	71.351
b3906	b3026	71.305
b0435	b2666	71.252
b1799	b1205	71.195
b2706	b3708	71.188
b0694	b0696	71.154
b3555	b1955	71.089
b0889	b1686	71.023
b2707	b3224	71.004
b3119	b2645	70.991
b0683	b3781	70.898
b3188	b4625	70.883
b1506	b1361	70.862
b0603	b0717	70.852
b2125	b4089	70.814
b1712	b1267	70.76
b3842	b3184	70.76
b4118	b2220	70.753
b2697	b0923	70.744
b4004	b4306	70.737
b0357	b1530	70.643
b1642	b1249	70.641
b1712	b1952	70.611
b2017	b3293	70.59
b0889	b0754	70.578
b1799	b2535	70.575
b2125	b0268	70.574
b1658	b1704	70.53
b3071	b2522	70.492
b4390	b2501	70.487
b0375	b0290	70.455
b1284	b4596	70.437
b0629	b4204	70.416
b1564	b0461	70.41
b3119	b4622	70.387
b3555	b1732	70.344
b3555	b0865	70.318
b0817	b1242	70.313
b4539	b0956	70.247
b3842	b1344	70.246
b0305	b0304	70.242
b4118	b2875	70.231
b3897	b3062	70.216
b2017	b2631	70.211
b3555	b3097	70.206
b1040	b1263	70.206
b2017	b4501	70.188
b3905	b4098	70.13
b3094	b2016	70.103
b0294	b0217	70.07
b2980	b1020	70.052
b3357	b2287	70.043
b3067	b1322	70.016
b2125	b0758	70.012
b2869	b4357	69.964
b1892	b0763	69.932
b2980	b0118	69.896
b0294	b0139	69.855
b3261	b3230	69.83
b3555	b3448	69.731
b1799	b2341	69.722
b3520	b4615	69.714
b1512	b1440	69.682
b1712	b1726	69.657
b2127	b2137	69.631
b1299	b3995	69.6
b3905	b3140	69.553
b1969	b1916	69.54
b3674	b3675	69.525
b1658	b4244	69.521
b3094	b3022	69.382
b4539	b4501	69.365
b0413	b0416	69.338
b2479	b2478	69.316
b4118	b3001	69.314
b3555	b0753	69.311
b2980	b0720	69.292
b3555	b2127	69.282
b2409	b4475	69.272
b4102	b3904	69.254
b3190	b1782	69.231
b1658	b4245	69.225
b1735	b1738	69.121
b4366	b4648	69.115
b3060	b3518	69.09
b1071	b1072	69.087
b4300	b4301	69.084
b0435	b0968	69.06
b2707	b3708	69.054
b2805	b2398	69.031
b3906	b3215	69.03
b4299	b4268	68.971
b3067	b3066	68.948
b3938	b3939	68.908
b1988	b1596	68.866
b4357	b2219	68.859
b1512	b1441	68.841
b1384	b3451	68.838
b1564	b1667	68.828
b3906	b3216	68.804
b3889	b3585	68.795
b0413	b0422	68.784
b4498	b0080	68.779
b1071	b1904	68.769
b2220	b2800	68.747
b2125	b3528	68.718
b2856	b2850	68.664
b0683	b2617	68.629
b3422	b2710	68.594
b0694	b4513	68.568
b3131	b4595	68.566
b3556	b0990	68.545
b3963	b2897	68.519
b0440	b4000	68.511
b3711	b3532	68.465
b3261	b3189	68.406
b0889	b1687	68.395
b3094	b1060	68.37
b1891	b1949	68.336
b4390	b0932	68.301
b0034	b1588	68.239
b2217	b1176	68.226
b3934	b3749	68.216
b1422	b3962	68.202
b0676	b0677	68.149
b3422	b4082	68.109
b3422	b2987	68.102
b2707	b3117	68.078
b3357	b1764	67.979
b1071	b1074	67.974
b1040	b1262	67.94
b3783	b2827	67.939
b3071	b2043	67.917
b0817	b1562	67.908
b0346	b1298	67.89
b3684	b2775	67.846
b3555	b1478	67.837
b1608	b0877	67.815
b0603	b0136	67.8
b1130	b1129	67.746
b2805	b3403	67.746
b3190	b3260	67.729
b2437	b2438	67.721
b3190	b3261	67.712
b0346	b4512	67.651
b1477	b0226	67.625
b3067	b3498	67.589
b1384	b4216	67.582
b1988	b1488	67.565
b2125	b4055	67.558
b3067	b4140	67.519
b3555	b4107	67.517
b2839	b3531	67.502
b1916	b1969	67.497
b0435	b1586	67.439
b0435	b1837	67.393
b1853	b4089	67.343
b3604	b2703	67.339
b4300	b4303	67.324
b2437	b2544	67.28
b4357	b2876	67.221
b1071	b0763	67.175
b3082	b4623	67.157
b1530	b0356	67.134
b4324	b3954	67.076
b0272	b0536	67.053
b3905	b4249	67.045
b2220	b1498	67.027
b0768	b0530	67.024
b3897	b4080	67.018
b1422	b0721	66.993
b3118	b2706	66.986
b1853	b0651	66.975
b2980	b0221	66.975
b1384	b0221	66.949
b1642	b1179	66.913
b3555	b1259	66.892
b2980	b2150	66.881
b1712	b3291	66.875
b0889	b0907	66.848
b1071	b1073	66.804
b1987	b1918	66.804
b3954	b4324	66.799
b3973	b3412	66.778
b0788	b2131	66.777
b3202	b2415	66.766
b1477	b3022	66.73
b2217	b1651	66.723
b3604	b2702	66.72
b3022	b3094	66.716
b3555	b1967	66.708
b2805	b0963	66.612
b4205	b3047	66.598
b1071	b1076	66.593
b0034	b1587	66.578
b2125	b4240	66.568
b4089	b2125	66.547
b1299	b2537	66.529
b3604	b2844	66.517
b0375	b0563	66.494
b2706	b4036	66.432
b4539	b2631	66.43
b1658	b0945	66.402
b4390	b1647	66.39
b3711	b3533	66.389
b3684	b3678	66.381
b3261	b4203	66.375
b4118	b1002	66.374
b0889	b1761	66.373
b3868	b3869	66.368
b4102	b4028	66.368
b3934	b3751	66.364
b4089	b2126	66.327
b0346	b0221	66.307
b1531	b0355	66.307
b3842	b1627	66.299
b0346	b3995	66.297
b3261	b3294	66.261
b2409	b2710	66.253
b4089	b1853	66.227
b1422	b2342	66.217
b3954	b2451	66.192
b2707	b3115	66.189
b0889	b0112	66.182
b1422	b0722	66.145
b2125	b4239	66.126
b0603	b1471	66.124
b1499	b1350	66.123
b2409	b4277	66.117
b4324	b2145	66.089
b0889	b0197	66.066
b3973	b2321	66.04
b1506	b1579	65.99
b1040	b2307	65.98
b2163	b2165	65.967
b4539	b3293	65.943
b3082	b2912	65.936
b1739	b1449	65.92
b2015	b0966	65.885
b2479	b2564	65.876
b3897	b3900	65.855
b2125	b0679	65.841
b0034	b1589	65.823
b3753	b2964	65.788
b2869	b3087	65.785
b3905	b4100	65.777
b3067	b3635	65.773
b3973	b3822	65.769
b2706	b4035	65.764
b2409	b2270	65.697
b1477	b2295	65.689
b0346	b1299	65.681
b2707	b4055	65.677
b3604	b2704	65.669
b3418	b3417	65.633
b2537	b1298	65.602
b2537	b1299	65.595
b3022	b0225	65.578
b3210	b0963	65.567
b3604	b2705	65.553
b2707	b3222	65.529
b0889	b1920	65.506
b3684	b3577	65.495
b3082	b4640	65.441
b3963	b3843	65.43
b0162	b3125	65.388
b3190	b0406	65.382
b1712	b2696	65.349
b2491	b2488	65.333
b4102	b4504	65.333
b1422	b1805	65.332
b2805	b2426	65.322
b1499	b1504	65.29
b0272	b4608	65.26
b3555	b3003	65.256
b2852	b2345	65.253
b3963	b0963	65.246
b2697	b1175	65.243
b2479	b0711	65.228
b1422	b3845	65.186
b3118	b2788	65.17
b2125	b3750	65.166
b2980	b3528	65.136
b3905	b4097	65.103
b2869	b2521	65.097
b1040	b0857	65.014
b0294	b0303	64.995
b0375	b1575	64.965
b4118	b4119	64.964
b0889	b2913	64.95
b0788	b1462	64.945
b3842	b2832	64.932
b0889	b3661	64.929
b3674	b3677	64.926
b2479	b0712	64.903
b2015	b4199	64.893
b2127	b0790	64.873
b1739	b2665	64.872
b1071	b1075	64.846
b2805	b2875	64.828
b3422	b3900	64.778
b1987	b3519	64.752
b0768	b0645	64.742
b1422	b0729	64.717
b4480	b3857	64.676
b0768	b0531	64.663
b0034	b1541	64.653
b3022	b2631	64.592
b3190	b3065	64.545
b3060	b0621	64.508
b2248	b2740	64.498
b2127	b1668	64.489
b2479	b1251	64.483
b0487	b4493	64.449
b2706	b2239	64.443
b1642	b0483	64.441
b0788	b0581	64.441
b0768	b0648	64.416
b1422	b0724	64.414
b4205	b4145	64.411
b3261	b3636	64.397
b2980	b3962	64.377
b0483	b0627	64.369
b2706	b2240	64.353
b2479	b1105	64.352
b2125	b2707	64.324
b1564	b0119	64.317
b0683	b2042	64.31
b1506	b1362	64.307
b0346	b1297	64.304
b0272	b0149	64.296
b1564	b2631	64.282
b4205	b4495	64.247
b3190	b3193	64.233
b3118	b2787	64.206
b3555	b4135	64.194
b1477	b1564	64.177
b3555	b1258	64.166
b1530	b0357	64.153
b1422	b3846	64.116
b4539	b4550	64.066
b1512	b3588	64.046
b2151	b1621	64.036
b2706	b4034	64.012
b2220	b3001	63.989
b2125	b3752	63.984
b3119	b3721	63.977
b0889	b1251	63.976
b2399	b2426	63.968
b0272	b1562	63.949
b4118	b1426	63.918
b3906	b2917	63.895
b1506	b2376	63.889
b2127	b0789	63.885
b2869	b2597	63.849
b1987	b0801	63.828
b0487	b3516	63.762
b3555	b1449	63.722
b0435	b0965	63.707
b2664	b2659	63.696
b1422	b0723	63.685
b3190	b0436	63.62
b0768	b0985	63.613
b3067	b3179	63.576
b2248	b1433	63.54
b3119	b2851	63.537
b2015	b3565	63.52
b4089	b3749	63.497
b3190	b3704	63.488
b1853	b4055	63.483
b1214	b1210	63.465
b1339	b1335	63.459
b1987	b3941	63.447
b2707	b3116	63.432
b2015	b1931	63.427
b2706	b4033	63.406
b1214	b1213	63.332
b2697	b3296	63.297
b1422	b2587	63.278
b3261	b2171	63.262
b2697	b0921	63.25
b3604	b4239	63.225
b0889	b1919	63.217
b0487	b3508	63.216
b2706	b3118	63.163
b2707	b0651	63.163
b0375	b1352	63.147
b3604	b2126	63.124
b2537	b3081	63.117
b2213	b2212	63.109
b3094	b2377	63.099
b1891	b1421	63.094
b2127	b0897	63.074
b3897	b3422	63.073
b0889	b0750	63.06
b4324	b2144	63.033
b2869	b4139	63.012
b3674	b3676	63
b2537	b1398	62.972
b3906	b3563	62.959
b0629	b3615	62.951
b1299	b0346	62.93
b3188	b3862	62.914
b2707	b3223	62.909
b2491	b2485	62.889
b3188	b4647	62.883
b3753	b3751	62.877
b0889	b1918	62.868
b3963	b3844	62.829
b3555	b1927	62.81
b3082	b1600	62.795
b3954	b3698	62.762
b3783	b3030	62.75
b4260	b4261	62.745
b3585	b3086	62.739
b1987	b1596	62.736
b0889	b1662	62.727
b2405	b4640	62.721
b3190	b3194	62.679
b3555	b3522	62.66
b0294	b0136	62.658
b2664	b1487	62.625
b3418	b2091	62.599
b1739	b4127	62.591
b1739	b4126	62.589
b3067	b0631	62.58
b2217	b1175	62.578
b3512	b4592	62.573
b3418	b3416	62.508
b1892	b1937	62.476
b3905	b2919	62.464
b2707	b2125	62.46
b3684	b3379	62.451
b0076	b0107	62.382
b3261	b3637	62.375
b2706	b2242	62.37
b2707	b2126	62.366
b0483	b1177	62.332
b1892	b1950	62.329
b2220	b2799	62.298
b3954	b4016	62.261
b1422	b1136	62.256
b2706	b2243	62.173
b3022	b1477	62.148
b4357	b2877	62.134
b1526	b0513	62.109
b1040	b1260	62.082
b3067	b3414	62.06
b3210	b3887	62.05
b3684	b4556	62.02
b1642	b1177	62.003
b0788	b1217	61.995
b3190	b0637	61.987
b3555	b4411	61.984
b4182	b3074	61.975
b1422	b4512	61.97
b2706	b4032	61.959
b3555	b1482	61.953
b3422	b2225	61.948
b1477	b1563	61.944
b2706	b3709	61.883
b3520	b3765	61.872
b0483	b1642	61.859
b1563	b4550	61.837
b3119	b2339	61.81
b0889	b0077	61.805
b2697	b0180	61.75
b0346	b4216	61.737
b3422	b4080	61.73
b2706	b2241	61.725
b3783	b3650	61.702
b4401	b4402	61.697
b0683	b0172	61.677
b3906	b3136	61.675
b2537	b1297	61.648
b2217	b0222	61.643
b0162	b3127	61.624
b0162	b3126	61.6
b2707	b1853	61.591
b3783	b3651	61.59
b1799	b4512	61.577
b0889	b4144	61.54
b1987	b4013	61.51
b2706	b3926	61.51
b2697	b3298	61.435
b1506	b2110	61.433
b2151	b3873	61.43
b2697	b3297	61.424
b3405	b3406	61.423
b0346	b1612	61.42
b3711	b1122	61.391
b3906	b3562	61.371
b2697	b1176	61.359
b2405	b1025	61.357
b3702	b3464	61.338
b2664	b2662	61.336
b2479	b0166	61.324
b2125	b3708	61.323
b1506	b2335	61.319
b3357	b3356	61.31
b1499	b1579	61.27
b3555	b3548	61.268
b1922	b1892	61.235
b1739	b2097	61.227
b3897	b2987	61.203
b3190	b0125	61.134
b2707	b3221	61.133
b3190	b4557	61.132
b4390	b2380	61.128
b1799	b1308	61.119
b1071	b1892	61.105
b0889	b0078	61.101
b2409	b1407	61.085
b0272	b0387	61.048
b4299	b1002	61.028
b3210	b3208	61.011
b2735	b2739	61.003
b3842	b3162	60.999
b4000	b3357	60.997
b1071	b1949	60.966
b0889	b3433	60.939
b3585	b3889	60.938
b0817	b4603	60.931
b0817	b0387	60.928
b3889	b3584	60.924
b2127	b1732	60.921
b3190	b3195	60.911
b2664	b1748	60.909
b2852	b3442	60.883
b4205	b1936	60.878
b2561	b4282	60.862
b3889	b3890	60.862
b0483	b1249	60.833
b2981	b2985	60.795
b1040	b2308	60.795
b4135	b1064	60.76
b4089	b3752	60.742
b3512	b0978	60.729
b3555	b2602	60.728
b3067	b4361	60.715
b0889	b0075	60.698
b3357	b4000	60.67
b3684	b3378	60.628
b3082	b4281	60.613
b1853	b2707	60.609
b1563	b1477	60.606
b0889	b3213	60.584
b3555	b4126	60.559
b2220	b3087	60.512
b1512	b4485	60.479
b1642	b1726	60.432
b0272	b2249	60.427
b2127	b3003	60.397
b1658	b2497	60.393
b1299	b1189	60.339
b4118	b1308	60.291
b0889	b0829	60.287
b3119	b3047	60.263
b0346	b1020	60.263
b2805	b2877	60.238
b1299	b1190	60.186
b1526	b1616	60.185
b2664	b1488	60.148
b4191	b3154	60.129
b3963	b3961	60.124
b3094	b2630	60.115
b1564	b4550	60.098
b0483	b1180	60.085
b3555	b4127	60.077
b1564	b1477	60.047
b3555	b1795	60.014
b2697	b3295	59.991
b0294	b3446	59.968
b0889	b0831	59.96
b2980	b1805	59.921
b3684	b3722	59.898
b3905	b3328	59.883
b0375	b0303	59.87
b2684	b3972	59.865
b3202	b3430	59.864
b1477	b1446	59.845
b1477	b0225	59.827
b4390	b2502	59.816
b3060	b1672	59.815
b1799	b2219	59.8
b1508	b2782	59.79
b0346	b0351	59.765
b1071	b1880	59.764
b2664	b1745	59.756
b3190	b3185	59.754
b2248	b1387	59.75
b0076	b0045	59.732
b4182	b4474	59.728
b1071	b1950	59.724
b2248	b3882	59.711
b3520	b2854	59.705
b3905	b3026	59.7
b4102	b3136	59.689
b4004	b4479	59.682
b2664	b1746	59.673
b3190	b3192	59.646
b0788	b1668	59.643
b0889	b3829	59.622
b2409	b2353	59.617
b1891	b1890	59.589
b3842	b1628	59.585
b0272	b2469	59.581
b1987	b0860	59.546
b1799	b2597	59.544
b2664	b1744	59.533
b2079	b2075	59.532
b2125	b3751	59.518
b4063	b4366	59.502
b4479	b4306	59.489
b3897	b2933	59.486
b3202	b3429	59.483
b2697	b0922	59.482
b3585	b3587	59.482
b1422	b0221	59.476
b3210	b1765	59.473
b1739	b1480	59.467
b2573	b0786	59.446
b3702	b4374	59.437
b3604	b2125	59.434
b1570	b4255	59.409
b3210	b4125	59.404
b2664	b1747	59.402
b0076	b0601	59.397
b2664	b2661	59.371
b0435	b3103	59.365
b1892	b1885	59.355
b0889	b3172	59.33
b3585	b3898	59.307
b0162	b3124	59.287
b1499	b1347	59.258
b3071	b3244	59.242
b4102	b2643	59.24
b0889	b3774	59.224
b3842	b3965	59.181
b1071	b1078	59.162
b4479	b4004	59.146
b3082	b1599	59.132
b4324	b3244	59.114
b0483	b1585	59.109
b2125	b3604	59.097
b2220	b1002	59.095
b3905	b3138	59.053
b4390	b3431	59.038
b3202	b3431	59.025
b0889	b0860	59.016
b3202	b3432	59.011
b1987	b2818	58.984
b4366	b4293	58.967
b1477	b4539	58.967
b2248	b2357	58.96
b0889	b3212	58.959
b0889	b2818	58.958
b4043	b1860	58.931
b3060	b3573	58.928
b2697	b3300	58.917
b2706	b3927	58.916
b3897	b2356	58.898
b1040	b1261	58.887
b4182	b2770	58.887
b1040	b3523	58.879
b0889	b3523	58.871
b3082	b2863	58.867
b3897	b2454	58.851
b2399	b4118	58.821
b2399	b1308	58.819
b2127	b2302	58.809
b0162	b3128	58.807
b3934	b0759	58.791
b1563	b4406	58.776
b2405	b2305	58.75
b3905	b3710	58.748
b4396	b4398	58.746
b2125	b0759	58.743
b2707	b1498	58.732
b2697	b3299	58.731
b3226	b3553	58.728
b2125	b3749	58.72
b3555	b0906	58.702
b0487	b1492	58.682
b1499	b1503	58.673
b2248	b1828	58.663
b1987	b3172	58.642
b1891	b1925	58.636
b3022	b2332	58.621
b3082	b2305	58.619
b0768	b0534	58.601
b3261	b3936	58.589
b2127	b4107	58.577
b0889	b0830	58.546
b1526	b1640	58.536
b2707	b4034	58.53
b2561	b4640	58.502
b3190	b2041	58.501
b1563	b3293	58.498
b2491	b3900	58.494
b1422	b0728	58.484
b4118	b2800	58.47
b2491	b3582	58.443
b0683	b0684	58.426
b3842	b2140	58.411
b0506	b0882	58.404
b0889	b3958	58.389
b2537	b3453	58.349
b1987	b4254	58.346
b1620	b1621	58.334
b1827	b1429	58.321
b1739	b1723	58.314
b1570	b1654	58.298
b1922	b0764	58.297
b3906	b2238	58.283
b2015	b1537	58.269
b3094	b4501	58.257
b2479	b0710	58.254
b3905	b3327	58.249
b2220	b4357	58.243
b1477	b2017	58.243
b4133	b1936	58.242
b3783	b3785	58.237
b4398	b4396	58.234
b0889	b3959	58.232
b1563	b1726	58.22
b1891	b1880	58.212
b4366	b4292	58.194
b2856	b2368	58.186
b0817	b4608	58.183
b3906	b3328	58.177
b1987	b3958	58.168
b4004	b4307	58.164
b1512	b1442	58.162
b1853	b0679	58.155
b1712	b1837	58.142
b4357	b2875	58.14
b4118	b2399	58.074
b2805	b0030	58.065
b3118	b3091	58.06
b3119	b2110	58.058
b2125	b0757	58.051
b1384	b1612	58.028
b3190	b0407	58.027
b2981	b3690	58.017
b0889	b3460	58.012
b2409	b3953	58.001
b4324	b0223	58
b0603	b0645	57.986
b2248	b1313	57.97
b2735	b2738	57.965
b2707	b4035	57.949
b0305	b0339	57.921
b3060	b4070	57.92
b3711	b3905	57.916
b1712	b0624	57.892
b2669	b2972	57.886
b3555	b1536	57.867
b0435	b0146	57.866
b1987	b3959	57.864
b3422	b3391	57.86
b3520	b2374	57.859
b3684	b2739	57.859
b2491	b2984	57.856
b0889	b3458	57.815
b4182	b4105	57.799
b3783	b4375	57.799
b0272	b1665	57.797
b1712	b4401	57.793
b3905	b3711	57.78
b3842	b2581	57.721
b4260	b2743	57.705
b2707	b4036	57.704
b0346	b0350	57.658
b0272	b0774	57.648
b2697	b3301	57.641
b3190	b2959	57.632
b2624	b1499	57.611
b1422	b3820	57.589
b2125	b2702	57.565
b0889	b0908	57.533
b1563	b4595	57.53
b3604	b4240	57.521
b1658	b0931	57.516
b0889	b2154	57.515
b3118	b0306	57.502
b0889	b3457	57.44
b3422	b3392	57.434
b2127	b2809	57.423
b2220	b4188	57.418
b3555	b1428	57.414
b1040	b0750	57.41
b4133	b4495	57.407
b1712	b1431	57.403
b2248	b3952	57.403
b4133	b3482	57.4
b4000	b3836	57.393
b0305	b0303	57.386
b1739	b4568	57.383
b3520	b4648	57.382
b3684	b3078	57.373
b2697	b3302	57.369
b2731	b4029	57.361
b1712	b0506	57.35
b3418	b2092	57.327
b0889	b0801	57.313
b1853	b4352	57.312
b0889	b0071	57.287
b3702	b4372	57.283
b4089	b3750	57.283
b1564	b1726	57.276
b2531	b3005	57.271
b3783	b3786	57.271
b2248	b2468	57.251
b4102	b3905	57.25
b2980	b0721	57.243
b1658	b2156	57.227
b1739	b3336	57.225
b3906	b3943	57.21
b4063	b4648	57.198
b2437	b4463	57.195
b2127	b2602	57.193
b2697	b0740	57.192
b3190	b2038	57.178
b1642	b1585	57.17
b0487	b3506	57.142
b0889	b4254	57.142
b2741	b1480	57.118
b1563	b3094	57.113
b1422	b0726	57.112
b0683	b2303	57.1
b3906	b3063	57.087
b0889	b1143	57.086
b3190	b4226	57.067
b3973	b3652	57.049
b3520	b3818	57.037
b4089	b3934	57.036
b3897	b3074	57.03
b3512	b0979	57.014
b2531	b3006	56.994
b3422	b2981	56.993
b3118	b2707	56.991
b2125	b0030	56.988
b3418	b1976	56.977
b3094	b1667	56.976
b2852	b2269	56.976
b2491	b2633	56.967
b1526	b0511	56.953
b0889	b3455	56.946
b3190	b2039	56.915
b2248	b0513	56.912
b1853	b3225	56.91
b0715	b0872	56.909
b0817	b0018	56.901
b2852	b2626	56.88
b3131	b1249	56.868
b4063	b4274	56.867
b3418	b0651	56.852
b3418	b4034	56.846
b3684	b3680	56.844
b1384	b1398	56.841
b0487	b3511	56.825
b0076	b0602	56.818
b3190	b3197	56.812
b4102	b4027	56.807
b2248	b3374	56.797
b1530	b1532	56.796
b3094	b1563	56.787
b0889	b1693	56.784
b3357	b1765	56.78
b1564	b4406	56.771
b3119	b1471	56.769
b4357	b2869	56.756
b1987	b3359	56.756
b0889	b1917	56.74
b2248	b2099	56.698
b3418	b2904	56.671
b0768	b0303	56.668
b4260	b2516	56.663
b2707	b3709	56.647
b0889	b3456	56.621
b1213	b1214	56.617
b4135	b1482	56.615
b4118	b0791	56.591
b0399	b0398	56.573
b2079	b2076	56.573
b1595	b1775	56.565
b2706	b4037	56.563
b2980	b0722	56.551
b3190	b3175	56.543
b4102	b2482	56.541
b4116	b2713	56.536
b4357	b2799	56.535
b4118	b3087	56.532
b4366	b4526	56.526
b4357	b0030	56.522
b0506	b1712	56.514
b3022	b0956	56.5
b0889	b3359	56.489
b1512	b4230	56.481
b4299	b2799	56.472
b3934	b0758	56.459
b2697	b0028	56.454
b2741	b0953	56.453
b3210	b3863	56.452
b1384	b3995	56.445
b1987	b3829	56.423
b0435	b1431	56.411
b3261	b3703	56.407
b3973	b2786	56.403
b1739	b4376	56.386
b3071	b0223	56.385
b1891	b1889	56.366
b2697	b0027	56.36
b1853	b3750	56.354
b3520	b4514	56.345
b4539	b4656	56.334
b3418	b2093	56.327
b2916	b4054	56.322
b2127	b1444	56.318
b3897	b2453	56.314
b2381	b4390	56.313
b3961	b3963	56.312
b4116	b2725	56.303
b0889	b3454	56.279
b3555	b1724	56.275
b3190	b2320	56.262
b3906	b4101	56.241
b3555	b4248	56.238
b2856	b4621	56.196
b2125	b3605	56.194
b4089	b4352	56.127
b1422	b0727	56.112
b4390	b3430	56.109
b3973	b3918	56.105
b4366	b4063	56.097
b4118	b2426	56.084
b1506	b2354	56.069
b4205	b2648	56.061
b4116	b4071	56.059
b0889	b0073	56.052
b1040	b2838	56.029
b4182	b2506	56.019
b2017	b4224	56.015
b2869	b2426	56.013
b3897	b4358	56.006
b2852	b2853	55.99
b4102	b3903	55.986
b4116	b4072	55.976
b0889	b3008	55.97
b1987	b2307	55.938
b0889	b4013	55.936
b3190	b2033	55.929
b2706	b3416	55.923
b2980	b0724	55.92
b3906	b2919	55.906
b2127	b2086	55.896
b2805	b2584	55.892
b3190	b2032	55.889
b0840	b0842	55.873
b4299	b3001	55.861
b2405	b4623	55.858
b3783	b3166	55.851
b0889	b0074	55.851
b0435	b2696	55.838
b3067	b3399	55.826
b2687	b0767	55.826
b0629	b0558	55.816
b4357	b2220	55.81
b1213	b1134	55.799
b2125	b2704	55.789
b3555	b2137	55.777
b0889	b0072	55.77
b1564	b1712	55.753
b3604	b1621	55.751
b3190	b2034	55.739
b3418	b2903	55.736
b2706	b3417	55.732
b1477	b3021	55.729
b0889	b0031	55.729
b2805	b2259	55.719
b4000	b0407	55.713
b0817	b1279	55.71
b1384	b4227	55.702
b3022	b4501	55.699
b3190	b2351	55.693
b1853	b3224	55.682
b0346	b3453	55.681
b1658	b2600	55.678
b3520	b3562	55.675
b0487	b3512	55.665
b3889	b3050	55.662
b3060	b4071	55.656
b4357	b2426	55.645
b2697	b0177	55.644
b2409	b2356	55.637
b2248	b3883	55.633
b2491	b2122	55.631
b0076	b0303	55.625
b3418	b4033	55.617
b4000	b1175	55.608
b1506	b2371	55.606
b3711	b3141	55.601
b1739	b1482	55.601
b3190	b2035	55.597
b3418	b4032	55.591
b2017	b4656	55.589
