tf	target	weight
b1299	b2004	3.158
b1299	b4494	3.158
b3912	b3761	3.158
b4113	b3426	3.158
b4113	b2239	3.158
b4113	b2241	3.158
b4113	b4055	3.158
b4113	b4035	3.158
b4113	b3708	3.158
b4113	b4037	3.158
b4113	b4239	3.158
b4113	b3926	3.158
b4396	b3322	3.158
b0076	b4606	3.158
b0076	b3856	3.158
b3912	b0833	3.158
b1040	b0715	3.158
b1275	b1282	3.158
b4018	b2771	3.157
b4018	b1311	3.157
b4018	b4104	3.157
b4018	b0040	3.157
b4018	b2058	3.157
b4018	b3370	3.157
b4018	b1828	3.157
b4018	b4296	3.157
b4018	b2062	3.157
b4018	b4090	3.157
b4018	b4253	3.157
b4018	b1009	3.157
b1237	b3070	3.157
b1275	b2770	3.157
b1712	b0225	3.157
b0912	b0225	3.157
b1040	b1001	3.157
b4396	b0470	3.156
b3237	b3764	3.156
b0399	b4178	3.156
b1323	b0789	3.156
b1323	b3003	3.156
b4401	b3235	3.155
b3753	b3244	3.155
b3753	b2642	3.155
b3753	b4262	3.155
b3753	b2512	3.155
b3753	b4170	3.155
b3753	b1234	3.155
b2531	b4123	3.155
b4018	b2538	3.155
b4018	b4337	3.155
b4018	b4326	3.155
b4018	b2717	3.155
b4018	b2838	3.155
b4018	b1046	3.155
b4018	b0071	3.155
b3094	b1112	3.155
b3094	b1111	3.155
b3094	b0497	3.155
b3094	b0287	3.155
b3094	b2377	3.155
b3094	b4492	3.155
b3094	b3766	3.155
b3094	b0281	3.155
b3094	b2670	3.155
b3094	b1731	3.155
b3094	b0564	3.155
b3094	b0537	3.155
b3094	b2390	3.155
b3094	b1730	3.155
b3094	b0631	3.155
b3094	b3021	3.155
b3094	b3129	3.155
b3094	b4493	3.155
b2213	b3593	3.155
b2213	b3271	3.155
b2213	b0649	3.155
b2213	b1357	3.155
b2213	b3338	3.155
b2213	b4190	3.155
b2213	b2503	3.155
b3868	b2232	3.155
b3868	b0097	3.155
b1712	b3382	3.154
b0912	b3382	3.154
b1712	b3265	3.154
b0912	b3265	3.154
b3938	b1143	3.154
b0889	b3113	3.154
b1130	b2778	3.154
b1712	b1377	3.154
b0912	b1377	3.154
b0676	b3847	3.154
b1892	b3999	3.154
b1891	b3999	3.154
b0399	b4332	3.153
b1334	b3516	3.153
b3912	b3536	3.153
b1712	b0989	3.153
b0912	b0989	3.153
b3961	b2893	3.153
b3868	b1125	3.153
b3021	b1060	3.153
b3868	b3355	3.153
b1221	b0136	3.152
b1237	b0141	3.152
b0113	b1290	3.152
b3418	b3287	3.152
b3418	b2429	3.152
b3418	b2767	3.152
b3418	b1008	3.152
b3418	b2714	3.152
b3418	b4323	3.152
b3418	b0008	3.152
b3418	b2842	3.152
b0080	b3764	3.152
b2531	b1913	3.152
b1275	b4096	3.152
b0399	b0267	3.151
b2531	b1112	3.151
b0113	b0148	3.151
b1275	b0248	3.151
b1712	b0704	3.151
b0912	b0704	3.151
b1130	b0792	3.151
b4062	b0941	3.151
b0840	b0616	3.15
b4113	b1814	3.15
b4113	b0350	3.15
b4113	b0346	3.15
b4113	b4208	3.15
b4113	b1297	3.15
b4113	b2587	3.15
b4113	b3449	3.15
b4113	b1057	3.15
b4401	b0376	3.15
b3753	b3498	3.15
b3753	b1380	3.15
b3753	b0439	3.15
b3753	b0658	3.15
b3753	b0492	3.15
b3753	b2592	3.15
b3753	b3687	3.15
b1323	b1334	3.149
b3912	b1103	3.149
b4401	b2850	3.149
b0506	b1617	3.148
b0506	b2461	3.148
b2531	b2339	3.148
b1334	b0529	3.148
b3516	b2663	3.148
b1323	b1197	3.148
b1323	b1957	3.148
b0399	b3105	3.148
b3357	b1195	3.147
b4046	b1336	3.147
b4046	b4309	3.147
b4046	b4660	3.147
b4046	b2841	3.147
b3438	b2428	3.147
b3438	b4119	3.147
b3961	b0598	3.147
b4178	b1651	3.147
b4401	b4181	3.147
b4018	b4342	3.147
b4018	b4279	3.147
b1658	b3231	3.147
b1275	b0009	3.147
b1323	b1115	3.146
b3934	b1858	3.146
b4324	b0208	3.146
b4324	b0209	3.146
b4324	b1752	3.146
b4324	b1058	3.146
b4324	b0479	3.146
b4324	b1202	3.146
b2217	b3502	3.146
b1531	b4241	3.146
b3405	b3756	3.146
b3405	b2591	3.146
b3405	b0201	3.146
b1275	b1471	3.146
b1642	b4204	3.146
b3131	b0627	3.146
b3423	b4389	3.145
b2684	b0922	3.145
b3418	b3792	3.145
b3418	b1530	3.145
b3418	b2174	3.145
b0399	b0965	3.145
b2127	b0369	3.145
b0676	b1782	3.145
b4396	b3810	3.145
b3357	b3880	3.145
b3868	b1765	3.145
b0076	b3898	3.145
b0413	b2296	3.144
b4396	b2524	3.144
b3753	b3743	3.144
b1988	b3264	3.144
b3357	b1601	3.144
b0399	b3697	3.144
b0399	b0716	3.144
b1040	b1957	3.143
b3237	b3690	3.143
b3261	b0408	3.143
b3828	b4385	3.143
b0345	b4482	3.143
b0345	b2934	3.143
b0345	b3584	3.143
b0345	b3585	3.143
b0345	b3268	3.143
b0345	b4194	3.143
b0345	b4478	3.143
b3961	b1769	3.143
b1531	b3551	3.142
b1130	b1789	3.142
b1130	b1788	3.142
b4178	b0989	3.142
b3357	b2986	3.142
b0080	b4041	3.142
b3060	b4128	3.142
b3060	b4313	3.142
b3237	b2918	3.141
b0338	b2389	3.141
b1531	b3554	3.141
b1334	b1346	3.141
b4396	b0953	3.141
b0064	b1335	3.14
b1275	b2154	3.14
b3868	b2314	3.14
b3237	b3664	3.14
b2684	b3018	3.14
b3912	b1779	3.14
b3515	b1339	3.14
b0034	b3051	3.139
b0034	b3801	3.139
b0034	b2985	3.139
b0034	b3896	3.139
b0034	b4636	3.139
b0034	b3086	3.139
b0034	b3723	3.139
b0034	b2230	3.139
b0034	b2123	3.139
b0034	b3721	3.139
b0034	b3861	3.139
b0034	b3013	3.139
b0034	b3898	3.139
b1130	b1908	3.139
b1130	b2271	3.139
b1130	b0716	3.139
b4018	b2348	3.139
b4018	b4177	3.139
b4018	b0196	3.139
b4018	b1550	3.139
b4018	b4178	3.139
b4018	b0024	3.139
b4018	b0546	3.139
b4018	b3237	3.139
b4018	b4246	3.139
b4018	b3187	3.139
b4018	b2193	3.139
b3934	b3040	3.139
b0761	b2490	3.138
b2193	b2063	3.138
b2193	b1551	3.138
b1658	b1084	3.138
b4191	b2868	3.138
b1187	b0932	3.138
b0080	b3197	3.138
b0399	b0287	3.138
b1130	b0364	3.138
b3423	b1648	3.137
b3423	b0384	3.137
b3423	b0453	3.137
b3423	b4376	3.137
b3423	b2302	3.137
b4043	b2016	3.137
b3961	b2780	3.137
b1275	b1206	3.137
b4401	b1130	3.137
b1892	b3413	3.137
b1891	b3413	3.137
b0399	b3563	3.137
b2531	b0662	3.137
b1275	b0930	3.137
b3934	b1191	3.136
b1712	b1361	3.136
b0912	b1361	3.136
b0020	b2475	3.136
b0399	b3082	3.136
b0399	b2628	3.136
b1275	b1974	3.136
b1275	b4615	3.136
b1275	b4366	3.136
b1275	b3562	3.136
b1275	b2252	3.136
b3569	b3322	3.135
b3418	b3175	3.135
b4396	b1667	3.135
b4062	b2011	3.135
b1712	b4079	3.135
b0912	b4079	3.135
b3405	b0651	3.135
b2731	b3718	3.135
b1892	b3569	3.134
b1891	b3569	3.134
b1130	b1434	3.134
b1187	b3936	3.134
b3405	b0457	3.134
b3261	b3977	3.133
b4018	b2986	3.133
b3418	b3552	3.133
b1130	b4494	3.133
b4062	b3423	3.133
b1323	b3562	3.132
b1594	b1642	3.132
b1594	b1643	3.132
b1594	b2432	3.132
b1594	b2813	3.132
b1594	b4312	3.132
b1594	b0557	3.132
b1594	b3131	3.132
b1594	b1839	3.132
b1594	b1991	3.132
b1594	b1826	3.132
b3131	b1474	3.132
b2079	b2148	3.132
b2079	b3528	3.132
b2079	b4287	3.132
b2079	b4352	3.132
b2079	b2677	3.132
b2079	b3222	3.132
b0113	b0180	3.132
b4324	b2364	3.132
b0338	b3826	3.132
b0338	b4461	3.132
b2714	b0600	3.132
b2714	b0599	3.132
b2714	b0515	3.132
b2714	b0774	3.132
b2714	b1988	3.132
b2714	b1932	3.132
b2714	b0817	3.132
b0840	b2294	3.132
b0840	b3209	3.132
b0840	b0424	3.132
b0840	b1105	3.132
b4118	b2641	3.132
b3405	b3223	3.132
b3405	b4128	3.132
b1275	b2096	3.132
b1275	b1677	3.132
b1275	b1424	3.132
b3556	b2331	3.132
b3556	b2325	3.132
b0620	b4130	3.132
b0620	b4321	3.132
b0620	b4085	3.132
b2808	b3468	3.132
b2808	b3467	3.132
b2808	b0515	3.132
b2808	b3440	3.132
b2808	b1084	3.132
b2808	b2580	3.132
b2808	b2388	3.132
b2808	b3473	3.132
b0620	b0588	3.132
b0620	b2057	3.132
b0620	b3564	3.132
b4118	b2788	3.132
b4118	b2365	3.132
b4118	b2364	3.132
b4118	b4297	3.132
b4118	b3222	3.132
b4118	b2148	3.132
b4118	b1398	3.132
b1275	b0032	3.132
b3237	b3949	3.132
b4018	b3427	3.132
b1892	b0914	3.131
b1891	b0914	3.131
b1531	b1290	3.131
b0399	b3577	3.131
b4178	b3182	3.131
b2193	b4190	3.13
b3438	b2552	3.13
b3438	b3574	3.129
b3423	b0123	3.129
b3261	b0536	3.129
b4396	b2535	3.129
b2916	b1602	3.129
b2916	b3729	3.129
b2837	b1337	3.128
b3418	b4225	3.128
b4043	b2761	3.128
b2916	b3684	3.128
b3438	b0464	3.127
b4396	b3105	3.127
b0399	b4248	3.127
b2193	b0209	3.127
b2193	b2475	3.127
b2193	b0024	3.127
b2193	b1235	3.127
b2193	b1003	3.127
b0399	b3173	3.127
b1594	b1862	3.127
b1594	b1385	3.127
b1594	b0366	3.127
b1594	b0036	3.127
b1594	b0935	3.127
b1594	b0285	3.127
b2731	b1906	3.127
b3405	b4398	3.126
b3405	b4396	3.126
b3405	b3987	3.126
b3405	b2570	3.126
b2213	b2100	3.126
b2213	b0715	3.126
b2213	b0476	3.126
b3237	b0364	3.126
b1040	b0882	3.126
b1237	b4225	3.126
b3237	b4145	3.126
b4401	b0317	3.126
b3868	b1438	3.125
b4018	b2125	3.125
b1275	b0504	3.125
b0399	b3545	3.125
b1275	b0363	3.125
b3743	b4362	3.124
b2916	b4054	3.124
b1892	b4306	3.124
b1891	b4306	3.124
b0080	b1601	3.124
b3438	b3173	3.124
b0330	b0303	3.124
b0399	b0807	3.124
b0676	b2877	3.124
b2217	b1534	3.124
b3702	b3641	3.123
b3702	b3638	3.123
b3702	b2827	3.123
b3702	b1091	3.123
b4178	b1620	3.123
b1299	b1534	3.123
b1237	b4048	3.123
b1130	b0457	3.123
b1658	b1101	3.123
b3773	b4596	3.122
b3773	b1179	3.122
b3773	b4659	3.122
b3773	b4039	3.122
b3773	b1842	3.122
b3773	b1841	3.122
b3773	b0410	3.122
b3773	b0211	3.122
b3773	b1662	3.122
b1299	b2152	3.122
b1275	b1921	3.122
b1237	b2877	3.122
b1237	b2875	3.122
b3912	b0912	3.122
b1221	b4224	3.122
b1712	b2895	3.122
b0912	b2895	3.122
b0080	b2928	3.122
b0399	b0878	3.122
b3961	b0870	3.122
b4043	b1830	3.122
b0676	b3113	3.121
b3868	b0168	3.121
b1988	b2505	3.121
b0683	b1575	3.121
b3868	b3164	3.121
b4401	b4258	3.121
b1275	b2062	3.121
b0995	b2122	3.121
b4396	b2894	3.12
b1130	b3220	3.12
b3934	b0134	3.12
b4191	b0515	3.12
b4191	b1068	3.12
b4191	b4030	3.12
b4191	b1424	3.12
b4191	b0046	3.12
b4191	b0034	3.12
b4191	b1677	3.12
b4191	b1247	3.12
b4191	b4256	3.12
b4191	b0111	3.12
b4191	b0128	3.12
b1892	b1856	3.12
b1891	b1856	3.12
b3438	b4640	3.12
b4118	b1013	3.12
b3237	b4079	3.119
b3237	b0873	3.119
b3237	b3754	3.119
b0683	b0399	3.119
b3912	b2849	3.119
b1712	b1363	3.119
b0912	b1363	3.119
b0399	b4119	3.119
b1334	b0558	3.118
b3934	b0213	3.118
b4113	b4045	3.118
b4113	b0753	3.118
b4043	b4136	3.118
b0113	b1186	3.117
b3237	b2799	3.117
b3512	b4254	3.116
b3512	b0273	3.116
b3512	b2549	3.116
b3512	b1525	3.116
b3512	b0427	3.116
b3512	b0832	3.116
b3512	b3960	3.116
b3512	b2838	3.116
b3512	b3917	3.116
b3512	b1455	3.116
b3512	b1730	3.116
b3512	b0944	3.116
b3512	b0340	3.116
b3512	b0338	3.116
b3743	b3358	3.116
b3743	b2733	3.116
b3743	b4346	3.116
b1334	b0268	3.116
b3569	b4480	3.116
b3569	b3764	3.116
b3569	b2433	3.116
b3569	b0969	3.116
b3569	b0580	3.116
b3569	b4222	3.116
b3569	b2107	3.116
b3569	b1418	3.116
b3357	b2098	3.116
b3021	b1715	3.116
b2916	b2785	3.116
b0995	b4301	3.116
b2916	b2027	3.116
b3934	b1381	3.116
b3934	b1380	3.116
b3934	b3107	3.116
b3934	b2797	3.116
b4118	b2463	3.116
b4118	b4069	3.116
b4118	b2150	3.116
b4004	b1697	3.115
b4004	b2485	3.115
b4004	b2004	3.115
b4004	b2003	3.115
b3405	b2988	3.115
b0683	b0386	3.115
b3237	b2957	3.115
b3237	b4151	3.115
b3237	b0621	3.115
b3237	b4021	3.115
b1892	b3268	3.115
b1891	b3268	3.115
b1275	b0013	3.114
b3934	b2669	3.114
b4401	b1877	3.114
b1892	b2378	3.114
b1891	b2378	3.114
b1892	b3465	3.114
b1891	b3465	3.114
b3912	b3105	3.114
b0761	b3093	3.114
b0761	b4474	3.114
b0761	b3382	3.114
b0761	b4590	3.114
b0761	b4321	3.114
b0761	b2801	3.114
b0761	b2535	3.114
b0761	b2552	3.114
b0761	b4197	3.114
b0761	b4156	3.114
b0761	b3415	3.114
b1299	b0461	3.114
b1299	b0497	3.114
b1299	b0619	3.114
b1299	b1446	3.114
b1299	b0498	3.114
b1299	b2010	3.114
b0113	b3764	3.114
b0113	b4221	3.114
b0113	b1107	3.114
b0113	b1625	3.114
b0113	b1869	3.114
b1507	b1973	3.114
b1508	b1973	3.114
b1275	b0547	3.114
b0506	b1407	3.113
b0506	b0682	3.113
b0506	b1360	3.113
b0506	b4500	3.113
b2731	b3942	3.113
b2731	b1514	3.113
b2731	b1511	3.113
b1040	b3155	3.112
b1187	b1095	3.112
b4046	b2363	3.112
b4046	b2357	3.112
b4046	b0292	3.112
b4046	b0718	3.112
b4046	b2139	3.112
b4046	b1349	3.112
b4046	b2740	3.112
b4046	b2360	3.112
b4046	b1319	3.112
b4046	b0771	3.112
b0487	b0446	3.112
b0487	b2542	3.112
b0487	b2370	3.112
b0487	b1796	3.112
b0487	b2420	3.112
b0487	b1436	3.112
b0487	b4640	3.112
b0487	b0583	3.112
b0487	b2001	3.112
b0487	b0412	3.112
b2731	b3599	3.112
b1531	b0384	3.112
b4178	b1497	3.111
b4396	b0355	3.111
b4396	b3891	3.111
b4396	b2016	3.111
b1040	b2663	3.111
b1951	b1539	3.11
b2217	b1539	3.11
b1951	b1538	3.11
b2217	b1538	3.11
b1951	b3253	3.11
b2217	b3253	3.11
b1951	b3252	3.11
b2217	b3252	3.11
b1951	b4206	3.11
b2217	b4206	3.11
b1951	b1613	3.11
b1951	b1066	3.11
b2217	b1066	3.11
b4191	b4191	3.11
b4191	b2272	3.11
b1507	b0797	3.11
b1508	b0797	3.11
b1507	b0792	3.11
b1508	b0792	3.11
b1507	b1280	3.11
b1508	b1280	3.11
b1507	b0475	3.11
b1508	b0475	3.11
b1507	b2379	3.11
b1508	b2379	3.11
b1507	b4297	3.11
b1508	b4297	3.11
b1507	b2847	3.11
b1508	b2847	3.11
b3261	b1583	3.11
b4401	b2323	3.11
b1275	b4241	3.11
b3357	b1178	3.109
b4018	b1473	3.109
b0676	b0307	3.109
b0683	b2467	3.109
b4401	b0379	3.109
b4401	b2664	3.109
b3515	b3144	3.108
b2531	b1100	3.108
b4018	b0885	3.108
b0889	b4212	3.108
b4401	b3602	3.108
b4401	b2624	3.107
b2079	b0503	3.107
b2079	b0207	3.107
b2079	b1129	3.107
b2079	b0350	3.107
b2079	b2439	3.107
b2079	b0148	3.107
b2079	b2006	3.107
b2079	b4179	3.107
b2079	b1610	3.107
b2079	b2101	3.107
b2079	b3951	3.107
b2079	b2836	3.107
b3357	b3367	3.107
b1531	b0776	3.107
b3438	b2356	3.106
b3261	b0959	3.106
b1237	b3011	3.106
b1237	b3010	3.106
b1275	b2069	3.105
b1275	b2068	3.105
b0113	b2925	3.105
b1130	b3405	3.105
b3261	b4107	3.105
b3438	b3057	3.105
b1892	b2745	3.105
b1891	b2745	3.105
b0076	b4535	3.105
b1130	b3700	3.105
b4018	b1788	3.105
b2916	b0450	3.104
b1323	b0065	3.104
b3021	b0631	3.104
b1237	b1018	3.104
b3131	b4626	3.104
b1275	b1597	3.103
b4043	b2167	3.103
b4004	b4388	3.103
b4004	b3054	3.103
b4004	b2893	3.103
b4004	b2937	3.103
b4004	b4472	3.103
b3828	b3280	3.103
b3828	b3660	3.103
b3828	b3226	3.103
b3934	b3233	3.103
b1013	b1816	3.102
b2217	b0046	3.102
b4366	b0046	3.102
b2217	b4496	3.102
b4366	b4496	3.102
b2217	b0964	3.102
b4366	b0964	3.102
b4366	b0806	3.102
b2217	b1838	3.102
b4366	b1838	3.102
b2217	b1466	3.102
b4366	b1466	3.102
b0676	b2493	3.102
b0676	b0799	3.102
b0676	b0798	3.102
b0676	b0498	3.102
b0676	b4403	3.102
b0676	b2618	3.102
b2217	b4014	3.102
b2217	b0812	3.102
b2217	b0329	3.102
b3934	b2412	3.102
b3237	b2603	3.102
b3912	b0850	3.102
b3237	b2292	3.102
b0080	b0677	3.102
b4396	b4644	3.101
b3868	b0023	3.101
b3438	b3443	3.101
b0064	b3027	3.101
b3934	b2611	3.101
b3934	b0921	3.101
b3438	b1592	3.101
b0338	b4212	3.101
b0338	b4210	3.101
b0338	b3597	3.101
b0338	b2155	3.101
b0338	b1102	3.101
b0338	b3451	3.101
b1323	b1806	3.101
b0399	b3160	3.1
b4124	b2813	3.1
b4124	b2171	3.1
b4124	b0185	3.1
b4124	b3407	3.1
b4124	b0154	3.1
b4124	b2432	3.1
b4124	b4251	3.1
b4124	b2619	3.1
b1130	b3018	3.099
b0020	b0215	3.099
b3237	b1471	3.099
b3773	b2312	3.099
b1130	b4394	3.099
b1040	b1837	3.099
b0889	b2063	3.099
b3961	b1326	3.098
b2193	b3055	3.098
b2193	b2501	3.098
b2193	b0390	3.098
b2193	b2615	3.098
b2193	b0932	3.098
b2193	b4111	3.098
b2193	b2381	3.098
b2193	b1659	3.098
b2193	b2863	3.098
b2193	b2450	3.098
b2193	b2434	3.098
b2193	b2159	3.098
b2193	b3083	3.098
b2193	b2922	3.098
b2193	b0863	3.098
b2193	b3363	3.098
b3237	b2127	3.098
b3237	b1106	3.098
b0399	b1346	3.098
b3961	b0397	3.098
b1187	b3259	3.097
b1187	b0469	3.097
b1275	b0758	3.097
b4260	b1253	3.097
b1275	b0410	3.097
b1237	b4204	3.097
b0683	b1856	3.096
b0080	b0098	3.096
b4178	b4396	3.096
b1594	b2650	3.096
b0683	b2631	3.096
b0683	b1675	3.096
b0683	b4535	3.096
b0683	b3491	3.096
b1299	b1825	3.096
b1299	b4536	3.096
b1299	b3348	3.096
b1299	b3095	3.096
b1299	b2331	3.096
b1130	b1162	3.095
b4178	b0168	3.095
b3237	b1101	3.095
b0080	b3192	3.095
b1221	b2966	3.095
b1130	b4535	3.095
b0076	b3874	3.095
b4401	b1702	3.095
b1237	b3623	3.095
b4043	b0815	3.095
b3418	b0276	3.095
b0995	b2888	3.095
b0399	b2457	3.095
b4062	b3459	3.095
b3131	b3329	3.094
b4043	b3472	3.094
b3934	b2289	3.094
b0683	b0127	3.094
b2916	b0002	3.094
b2916	b0001	3.094
b1275	b3578	3.093
b3868	b0227	3.093
b4324	b1360	3.093
b0113	b3467	3.093
b3868	b3946	3.092
b3515	b0551	3.092
b0330	b1265	3.092
b0330	b2019	3.092
b0330	b1260	3.092
b0399	b0999	3.092
b1275	b2482	3.092
b1187	b0376	3.092
b3868	b0526	3.091
b3905	b2840	3.091
b4393	b2370	3.091
b4393	b0250	3.091
b4393	b1730	3.091
b4393	b3338	3.091
b4393	b3089	3.091
b4393	b0446	3.091
b0113	b4232	3.091
b0113	b1702	3.091
b0113	b0160	3.091
b0113	b0158	3.091
b0113	b4041	3.091
b2916	b1856	3.091
b4401	b2158	3.09
b2731	b4499	3.09
b2531	b4175	3.09
b3934	b2276	3.09
b3961	b1507	3.09
b3961	b0559	3.09
b0069	b4001	3.09
b1658	b1412	3.09
b0683	b0499	3.09
b3912	b2560	3.089
b0399	b1466	3.089
b3237	b3801	3.089
b3868	b4146	3.089
b4401	b2578	3.089
b4324	b2274	3.088
b4324	b2273	3.088
b4324	b3861	3.088
b4324	b3723	3.088
b4324	b4526	3.088
b0761	b2718	3.088
b2193	b0978	3.088
b2193	b0484	3.088
b2193	b1597	3.088
b2193	b4326	3.088
b2193	b4279	3.088
b4260	b0726	3.088
b4260	b0756	3.088
b4260	b2905	3.088
b4260	b0118	3.088
b1988	b2662	3.088
b3357	b2306	3.088
b3357	b0404	3.088
b3912	b3608	3.088
b1130	b3343	3.088
b3868	b2830	3.088
b4124	b0331	3.087
b1275	b1913	3.087
b1237	b4089	3.087
b4191	b3370	3.087
b4191	b2429	3.087
b4191	b1058	3.087
b1594	b2791	3.087
b1014	b4359	3.086
b1014	b4466	3.086
b1014	b2125	3.086
b1014	b1138	3.086
b1014	b2151	3.086
b1014	b0268	3.086
b1014	b3603	3.086
b0399	b3475	3.086
b3237	b4586	3.086
b3237	b4506	3.086
b0080	b2501	3.086
b0840	b4126	3.085
b0840	b0419	3.085
b0840	b1586	3.085
b0840	b1003	3.085
b0840	b4598	3.085
b0840	b3049	3.085
b2105	b1340	3.085
b3938	b2352	3.085
b3438	b3060	3.085
b0676	b3764	3.084
b1275	b1970	3.083
b1275	b1968	3.083
b4264	b0876	3.083
b3094	b1557	3.083
b3094	b1540	3.083
b3094	b0931	3.083
b3094	b3556	3.083
b3094	b4046	3.083
b3094	b4053	3.083
b3094	b2378	3.083
b3094	b1590	3.083
b3094	b1570	3.083
b0338	b1022	3.083
b2531	b2216	3.083
b1988	b4491	3.083
b3261	b1344	3.083
b1323	b0839	3.083
b3961	b3082	3.083
b4178	b0242	3.083
b1531	b1596	3.083
b3357	b1298	3.083
b1187	b3802	3.082
b3868	b2156	3.082
b2427	b0775	3.082
b4062	b0422	3.082
b0683	b2376	3.082
b0683	b2812	3.082
b2531	b1066	3.082
b2531	b1179	3.082
b2531	b3495	3.082
b2531	b1991	3.082
b2531	b1251	3.082
b2531	b2294	3.082
b2531	b1708	3.082
b4178	b1412	3.082
b3060	b4333	3.082
b1299	b0808	3.082
b3961	b3121	3.081
b3131	b1773	3.081
b1187	b0611	3.081
b0034	b0375	3.081
b0034	b4579	3.081
b0034	b0249	3.081
b0676	b1692	3.081
b0080	b2071	3.081
b4401	b2849	3.081
b1013	b2673	3.081
b3743	b1624	3.08
b4018	b1413	3.08
b1237	b0732	3.08
b3237	b4644	3.079
b3261	b1909	3.079
b0730	b1379	3.079
b1237	b4569	3.079
b4178	b2268	3.079
b4401	b1007	3.078
b0995	b2068	3.078
b1712	b2817	3.078
b0912	b2817	3.078
b4393	b1261	3.077
b3743	b1782	3.077
b3743	b2498	3.077
b3743	b0565	3.077
b3743	b1584	3.077
b3743	b2038	3.077
b3743	b1418	3.077
b4046	b0850	3.077
b4046	b0849	3.077
b4046	b3791	3.077
b4046	b2863	3.077
b4046	b1013	3.077
b4046	b2808	3.077
b4046	b1840	3.077
b4046	b0315	3.077
b2808	b2850	3.077
b2808	b2849	3.077
b2808	b3504	3.077
b2808	b4654	3.077
b2808	b3369	3.077
b2808	b2851	3.077
b0399	b2343	3.077
b1892	b4204	3.077
b1891	b4204	3.077
b1507	b3915	3.077
b1508	b3915	3.077
b1187	b3210	3.076
b0064	b0331	3.076
b1531	b0925	3.076
b3934	b0163	3.076
b4401	b0201	3.076
b1275	b1535	3.075
b1275	b2149	3.075
b0487	b2442	3.075
b0487	b0957	3.075
b0487	b1598	3.075
b0487	b0920	3.075
b0487	b0502	3.075
b0487	b0305	3.075
b0487	b1813	3.075
b1735	b1820	3.074
b1735	b3408	3.074
b1735	b3238	3.074
b1735	b1335	3.074
b1735	b1280	3.074
b1735	b2991	3.074
b1531	b1881	3.073
b0730	b1068	3.073
b0730	b0845	3.073
b0730	b0452	3.073
b0730	b1673	3.073
b0080	b2468	3.073
b1275	b2382	3.073
b4178	b3937	3.073
b4178	b4180	3.073
b4178	b2812	3.073
b1275	b0422	3.073
b3060	b4194	3.073
b3060	b2823	3.073
b3934	b1953	3.072
b1040	b0135	3.072
b1237	b0877	3.072
b1892	b2630	3.072
b1891	b2630	3.072
b1531	b0401	3.072
b4396	b0069	3.071
b0620	b1445	3.071
b0620	b0817	3.071
b0620	b1422	3.071
b3743	b0756	3.071
b3743	b3208	3.071
b3743	b2393	3.071
b3743	b4138	3.071
b4324	b0799	3.071
b4324	b1315	3.071
b4324	b2469	3.071
b4324	b2468	3.071
b4324	b0731	3.071
b4324	b0770	3.071
b4324	b1691	3.071
b3961	b1679	3.071
b3934	b2835	3.071
b1988	b3120	3.071
b0676	b1406	3.071
b3418	b0367	3.071
b3418	b1314	3.071
b3418	b1340	3.071
b3938	b0445	3.07
b4396	b2961	3.07
b1237	b3963	3.07
b4396	b0406	3.07
b0487	b1779	3.07
b0487	b3912	3.07
b0487	b2296	3.07
b0487	b2570	3.07
b0487	b2925	3.07
b0487	b1613	3.07
b3237	b1988	3.07
b0399	b1598	3.07
b0080	b3930	3.069
b3934	b2504	3.069
b3423	b4069	3.069
b3423	b2537	3.069
b1531	b1897	3.069
b2916	b3011	3.069
b2916	b3010	3.069
b4396	b0928	3.068
b0683	b3398	3.068
b4396	b2699	3.068
b2531	b2726	3.068
b1221	b3522	3.068
b2709	b1339	3.068
b2709	b1337	3.068
b2709	b0117	3.068
b2709	b2430	3.068
b4062	b1342	3.068
b3357	b2467	3.068
b3237	b2943	3.067
b1531	b3574	3.067
b0995	b3049	3.067
b0995	b1739	3.067
b0995	b1449	3.067
b0995	b3012	3.067
b3905	b0688	3.067
b3905	b0174	3.067
b3905	b0026	3.067
b3905	b0420	3.067
b3905	b0172	3.067
b3905	b0104	3.067
b0995	b0587	3.067
b0995	b2271	3.067
b4401	b0267	3.066
b3418	b4400	3.066
b3868	b4126	3.066
b3934	b0907	3.066
b3868	b0214	3.066
b0399	b0770	3.066
b3418	b2521	3.066
b0064	b4532	3.065
b0730	b0619	3.065
b3512	b4533	3.065
b3512	b4335	3.065
b3512	b2222	3.065
b3512	b3060	3.065
b3512	b2230	3.065
b3512	b4003	3.065
b3512	b2713	3.065
b3512	b2921	3.065
b3512	b4085	3.065
b3512	b4308	3.065
b3512	b3050	3.065
b3512	b4192	3.065
b3512	b2720	3.065
b3512	b4266	3.065
b3512	b3382	3.065
b1642	b4526	3.065
b0399	b0502	3.065
b3237	b1287	3.065
b3912	b0080	3.065
b1563	b1467	3.065
b1564	b1467	3.065
b1563	b2882	3.065
b1564	b2882	3.065
b1563	b2256	3.065
b1564	b2256	3.065
b1563	b1163	3.065
b1564	b1163	3.065
b1563	b1297	3.065
b1564	b1297	3.065
b1563	b0856	3.065
b1564	b0856	3.065
b1563	b0392	3.065
b1564	b0392	3.065
b1563	b0045	3.065
b1564	b0045	3.065
b1563	b0821	3.065
b1564	b0821	3.065
b1563	b0614	3.065
b1564	b0614	3.065
b1563	b2466	3.065
b1564	b2466	3.065
b1563	b1357	3.065
b1564	b1357	3.065
b1563	b1085	3.065
